timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
72 32 139 0.39327189513017097 0.006728104869829055
72 54 73 0.3967879567316434 0.0032120432683566125
73 22 40 0.3963987386016798 0.0036012613983202324
73 32 139 0.39327189513017097 0.006728104869829055
73 54 73 0.3967879567316434 0.0032120432683566125
74 22 40 0.3963987386016798 0.0036012613983202324
74 32 139 0.39327189513017097 0.006728104869829055
74 54 73 0.3967879567316434 0.0032120432683566125
75 22 40 0.3963987386016798 0.0036012613983202324
75 32 139 0.39327189513017097 0.006728104869829055
75 54 73 0.3967879567316434 0.0032120432683566125
75 144 149 0.39497870161110854 0.005021298388891482
76 22 40 0.3963987386016798 0.0036012613983202324
76 32 139 0.39327189513017097 0.006728104869829055
76 54 73 0.3967879567316434 0.0032120432683566125
76 294 340 0.3999596776936058 4.032230639422485E-5
77 22 40 0.3963987386016798 0.0036012613983202324
77 32 139 0.39327189513017097 0.006728104869829055
77 54 73 0.3967879567316434 0.0032120432683566125
78 22 40 0.3963987386016798 0.0036012613983202324
78 32 139 0.39327189513017097 0.006728104869829055
78 54 73 0.3967879567316434 0.0032120432683566125
79 12 57 0.39402563685968983 0.0059743631403101904
79 22 40 0.3963987386016798 0.0036012613983202324
79 32 139 0.39327189513017097 0.006728104869829055
79 54 73 0.3967879567316434 0.0032120432683566125
80 1 119 0.3939222160106578 0.0060777839893422225
80 4 131 0.39286034615413634 0.0071396538458636805
80 12 57 0.39402563685968983 0.0059743631403101904
80 15 112 0.39777076745421724 0.0022292325457827777
80 22 40 0.3963987386016798 0.0036012613983202324
80 29 112 0.39027229676359493 0.009727703236405094
80 32 139 0.39327189513017097 0.006728104869829055
80 36 131 0.3973069607427414 0.0026930392572586115
80 54 73 0.3967879567316434 0.0032120432683566125
81 1 119 0.3939222160106578 0.0060777839893422225
81 4 131 0.39286034615413634 0.0071396538458636805
81 12 57 0.39402563685968983 0.0059743631403101904
81 15 112 0.39777076745421724 0.0022292325457827777
81 22 40 0.3963987386016798 0.0036012613983202324
81 29 112 0.39027229676359493 0.009727703236405094
81 32 139 0.39327189513017097 0.006728104869829055
81 36 131 0.3973069607427414 0.0026930392572586115
81 54 73 0.3967879567316434 0.0032120432683566125
81 213 284 0.39253376154705816 0.007466238452941865
81 601 653 0.39498140296893736 0.005018597031062666
82 1 119 0.3939222160106578 0.0060777839893422225
82 4 131 0.39286034615413634 0.0071396538458636805
82 12 57 0.39402563685968983 0.0059743631403101904
82 15 112 0.39777076745421724 0.0022292325457827777
82 22 40 0.3963987386016798 0.0036012613983202324
82 29 112 0.39027229676359493 0.009727703236405094
82 32 139 0.39327189513017097 0.006728104869829055
82 36 131 0.3973069607427414 0.0026930392572586115
82 54 73 0.3967879567316434 0.0032120432683566125
82 699 707 0.3899533283185947 0.010046671681405328
83 1 119 0.3939222160106578 0.0060777839893422225
83 4 131 0.39286034615413634 0.0071396538458636805
83 12 57 0.39402563685968983 0.0059743631403101904
83 15 112 0.39777076745421724 0.0022292325457827777
83 22 40 0.3963987386016798 0.0036012613983202324
83 29 112 0.39027229676359493 0.009727703236405094
83 32 139 0.39327189513017097 0.006728104869829055
83 36 131 0.3973069607427414 0.0026930392572586115
83 54 73 0.3967879567316434 0.0032120432683566125
84 1 119 0.3939222160106578 0.0060777839893422225
84 4 131 0.39286034615413634 0.0071396538458636805
84 12 57 0.39402563685968983 0.0059743631403101904
84 15 112 0.39777076745421724 0.0022292325457827777
84 18 49 0.3877535215636567 0.0122464784363433
84 22 40 0.3963987386016798 0.0036012613983202324
84 29 112 0.39027229676359493 0.009727703236405094
84 32 139 0.39327189513017097 0.006728104869829055
84 36 131 0.3973069607427414 0.0026930392572586115
84 49 78 0.39318973186937994 0.0068102681306200785
84 54 73 0.3967879567316434 0.0032120432683566125
84 632 668 0.3999708558567826 2.9144143217418872E-5
85 1 119 0.3939222160106578 0.0060777839893422225
85 4 131 0.39286034615413634 0.0071396538458636805
85 12 57 0.39402563685968983 0.0059743631403101904
85 15 112 0.39777076745421724 0.0022292325457827777
85 18 49 0.3877535215636567 0.0122464784363433
85 22 40 0.3963987386016798 0.0036012613983202324
85 29 112 0.39027229676359493 0.009727703236405094
85 32 139 0.39327189513017097 0.006728104869829055
85 36 131 0.3973069607427414 0.0026930392572586115
85 49 78 0.39318973186937994 0.0068102681306200785
85 54 73 0.3967879567316434 0.0032120432683566125
85 730 762 0.38942017689487024 0.010579823105129782
86 1 119 0.3939222160106578 0.0060777839893422225
86 4 131 0.39286034615413634 0.0071396538458636805
86 7 27 0.39727815515385934 0.0027218448461406863
86 12 57 0.39402563685968983 0.0059743631403101904
86 15 112 0.39777076745421724 0.0022292325457827777
86 18 49 0.3877535215636567 0.0122464784363433
86 22 40 0.3963987386016798 0.0036012613983202324
86 29 112 0.39027229676359493 0.009727703236405094
86 32 139 0.39327189513017097 0.006728104869829055
86 36 131 0.3973069607427414 0.0026930392572586115
86 49 78 0.39318973186937994 0.0068102681306200785
86 54 73 0.3967879567316434 0.0032120432683566125
87 1 119 0.3939222160106578 0.0060777839893422225
87 4 131 0.39286034615413634 0.0071396538458636805
87 7 27 0.39727815515385934 0.0027218448461406863
87 12 57 0.39402563685968983 0.0059743631403101904
87 15 112 0.39777076745421724 0.0022292325457827777
87 18 49 0.3877535215636567 0.0122464784363433
87 22 40 0.3963987386016798 0.0036012613983202324
87 29 112 0.39027229676359493 0.009727703236405094
87 32 139 0.39327189513017097 0.006728104869829055
87 36 131 0.3973069607427414 0.0026930392572586115
87 49 78 0.39318973186937994 0.0068102681306200785
87 54 73 0.3967879567316434 0.0032120432683566125
88 1 119 0.3939222160106578 0.0060777839893422225
88 4 131 0.39286034615413634 0.0071396538458636805
88 7 27 0.39727815515385934 0.0027218448461406863
88 12 57 0.39402563685968983 0.0059743631403101904
88 15 112 0.39777076745421724 0.0022292325457827777
88 18 49 0.3877535215636567 0.0122464784363433
88 22 40 0.3963987386016798 0.0036012613983202324
88 29 112 0.39027229676359493 0.009727703236405094
88 32 139 0.39327189513017097 0.006728104869829055
88 36 131 0.3973069607427414 0.0026930392572586115
88 49 78 0.39318973186937994 0.0068102681306200785
88 54 73 0.3967879567316434 0.0032120432683566125
88 85 118 0.39798816294400335 0.002011837055996668
88 200 331 0.3975990379133115 0.002400962086688496
89 1 119 0.3939222160106578 0.0060777839893422225
89 4 131 0.39286034615413634 0.0071396538458636805
89 7 27 0.39727815515385934 0.0027218448461406863
89 12 57 0.39402563685968983 0.0059743631403101904
89 15 112 0.39777076745421724 0.0022292325457827777
89 18 49 0.3877535215636567 0.0122464784363433
89 22 40 0.3963987386016798 0.0036012613983202324
89 29 112 0.39027229676359493 0.009727703236405094
89 32 139 0.39327189513017097 0.006728104869829055
89 36 131 0.3973069607427414 0.0026930392572586115
89 49 78 0.39318973186937994 0.0068102681306200785
89 54 73 0.3967879567316434 0.0032120432683566125
89 85 118 0.39798816294400335 0.002011837055996668
89 135 287 0.3928296421422413 0.0071703578577587135
89 200 331 0.3975990379133115 0.002400962086688496
89 364 492 0.3930597756732003 0.006940224326799749
89 825 830 0.39585238747902185 0.004147612520978172
90 1 119 0.3939222160106578 0.0060777839893422225
90 4 131 0.39286034615413634 0.0071396538458636805
90 7 27 0.39727815515385934 0.0027218448461406863
90 12 57 0.39402563685968983 0.0059743631403101904
90 15 112 0.39777076745421724 0.0022292325457827777
90 18 49 0.3877535215636567 0.0122464784363433
90 22 40 0.3963987386016798 0.0036012613983202324
90 29 112 0.39027229676359493 0.009727703236405094
90 32 139 0.39327189513017097 0.006728104869829055
90 36 131 0.3973069607427414 0.0026930392572586115
90 49 78 0.39318973186937994 0.0068102681306200785
90 54 73 0.3967879567316434 0.0032120432683566125
90 85 118 0.39798816294400335 0.002011837055996668
90 200 331 0.3975990379133115 0.002400962086688496
90 600 654 0.39479789700740564 0.005202102992594382
91 1 119 0.3939222160106578 0.0060777839893422225
91 4 131 0.39286034615413634 0.0071396538458636805
91 7 27 0.39727815515385934 0.0027218448461406863
91 12 57 0.39402563685968983 0.0059743631403101904
91 13 47 0.39494771293519515 0.005052287064804872
91 15 112 0.39777076745421724 0.0022292325457827777
91 18 49 0.3877535215636567 0.0122464784363433
91 22 40 0.3963987386016798 0.0036012613983202324
91 29 112 0.39027229676359493 0.009727703236405094
91 32 139 0.39327189513017097 0.006728104869829055
91 36 131 0.3973069607427414 0.0026930392572586115
91 49 78 0.39318973186937994 0.0068102681306200785
91 54 73 0.3967879567316434 0.0032120432683566125
91 85 118 0.39798816294400335 0.002011837055996668
91 380 475 0.395294519887569 0.004705480112431049
92 1 119 0.3939222160106578 0.0060777839893422225
92 4 131 0.39286034615413634 0.0071396538458636805
92 7 27 0.39727815515385934 0.0027218448461406863
92 12 57 0.39402563685968983 0.0059743631403101904
92 13 47 0.39494771293519515 0.005052287064804872
92 15 112 0.39777076745421724 0.0022292325457827777
92 18 49 0.3877535215636567 0.0122464784363433
92 22 40 0.3963987386016798 0.0036012613983202324
92 29 112 0.39027229676359493 0.009727703236405094
92 32 139 0.39327189513017097 0.006728104869829055
92 36 131 0.3973069607427414 0.0026930392572586115
92 49 78 0.39318973186937994 0.0068102681306200785
92 54 73 0.3967879567316434 0.0032120432683566125
92 85 118 0.39798816294400335 0.002011837055996668
93 1 119 0.3939222160106578 0.0060777839893422225
93 4 131 0.39286034615413634 0.0071396538458636805
93 7 27 0.39727815515385934 0.0027218448461406863
93 12 57 0.39402563685968983 0.0059743631403101904
93 13 47 0.39494771293519515 0.005052287064804872
93 15 112 0.39777076745421724 0.0022292325457827777
93 18 49 0.3877535215636567 0.0122464784363433
93 22 40 0.3963987386016798 0.0036012613983202324
93 29 112 0.39027229676359493 0.009727703236405094
93 32 139 0.39327189513017097 0.006728104869829055
93 36 131 0.3973069607427414 0.0026930392572586115
93 49 78 0.39318973186937994 0.0068102681306200785
93 50 82 0.3940785581705789 0.005921441829421115
93 54 73 0.3967879567316434 0.0032120432683566125
93 85 118 0.39798816294400335 0.002011837055996668
93 549 680 0.39489390715082856 0.005106092849171462
93 669 700 0.39992958420821323 7.041579178679314E-5
94 1 119 0.3939222160106578 0.0060777839893422225
94 4 131 0.39286034615413634 0.0071396538458636805
94 6 34 0.39565837252749136 0.004341627472508658
94 7 27 0.39727815515385934 0.0027218448461406863
94 12 57 0.39402563685968983 0.0059743631403101904
94 13 47 0.39494771293519515 0.005052287064804872
94 15 112 0.39777076745421724 0.0022292325457827777
94 18 49 0.3877535215636567 0.0122464784363433
94 22 40 0.3963987386016798 0.0036012613983202324
94 29 112 0.39027229676359493 0.009727703236405094
94 32 139 0.39327189513017097 0.006728104869829055
94 36 131 0.3973069607427414 0.0026930392572586115
94 49 78 0.39318973186937994 0.0068102681306200785
94 50 82 0.3940785581705789 0.005921441829421115
94 54 73 0.3967879567316434 0.0032120432683566125
94 85 118 0.39798816294400335 0.002011837055996668
94 802 818 0.3991439242866392 8.560757133608266E-4
95 1 119 0.3939222160106578 0.0060777839893422225
95 4 131 0.39286034615413634 0.0071396538458636805
95 6 34 0.39565837252749136 0.004341627472508658
95 7 27 0.39727815515385934 0.0027218448461406863
95 12 57 0.39402563685968983 0.0059743631403101904
95 13 47 0.39494771293519515 0.005052287064804872
95 15 112 0.39777076745421724 0.0022292325457827777
95 18 49 0.3877535215636567 0.0122464784363433
95 22 40 0.3963987386016798 0.0036012613983202324
95 29 112 0.39027229676359493 0.009727703236405094
95 32 139 0.39327189513017097 0.006728104869829055
95 36 131 0.3973069607427414 0.0026930392572586115
95 49 78 0.39318973186937994 0.0068102681306200785
95 50 82 0.3940785581705789 0.005921441829421115
95 54 73 0.3967879567316434 0.0032120432683566125
95 85 118 0.39798816294400335 0.002011837055996668
96 1 119 0.3939222160106578 0.0060777839893422225
96 4 131 0.39286034615413634 0.0071396538458636805
96 6 34 0.39565837252749136 0.004341627472508658
96 7 27 0.39727815515385934 0.0027218448461406863
96 12 57 0.39402563685968983 0.0059743631403101904
96 13 47 0.39494771293519515 0.005052287064804872
96 14 79 0.39624586485773833 0.003754135142261694
96 15 112 0.39777076745421724 0.0022292325457827777
96 18 49 0.3877535215636567 0.0122464784363433
96 22 40 0.3963987386016798 0.0036012613983202324
96 29 112 0.39027229676359493 0.009727703236405094
96 32 139 0.39327189513017097 0.006728104869829055
96 36 131 0.3973069607427414 0.0026930392572586115
96 49 78 0.39318973186937994 0.0068102681306200785
96 50 82 0.3940785581705789 0.005921441829421115
96 54 73 0.3967879567316434 0.0032120432683566125
96 85 118 0.39798816294400335 0.002011837055996668
96 382 478 0.3995359114064798 4.640885935202066E-4
97 1 119 0.3939222160106578 0.0060777839893422225
97 4 131 0.39286034615413634 0.0071396538458636805
97 7 27 0.39727815515385934 0.0027218448461406863
97 12 57 0.39402563685968983 0.0059743631403101904
97 13 47 0.39494771293519515 0.005052287064804872
97 14 79 0.39624586485773833 0.003754135142261694
97 15 112 0.39777076745421724 0.0022292325457827777
97 18 49 0.3877535215636567 0.0122464784363433
97 22 40 0.3963987386016798 0.0036012613983202324
97 29 112 0.39027229676359493 0.009727703236405094
97 32 139 0.39327189513017097 0.006728104869829055
97 33 118 0.39522509325174116 0.004774906748258867
97 36 131 0.3973069607427414 0.0026930392572586115
97 49 78 0.39318973186937994 0.0068102681306200785
97 50 82 0.3940785581705789 0.005921441829421115
97 54 73 0.3967879567316434 0.0032120432683566125
98 1 119 0.3939222160106578 0.0060777839893422225
98 4 131 0.39286034615413634 0.0071396538458636805
98 7 27 0.39727815515385934 0.0027218448461406863
98 12 57 0.39402563685968983 0.0059743631403101904
98 13 47 0.39494771293519515 0.005052287064804872
98 15 112 0.39777076745421724 0.0022292325457827777
98 18 49 0.3877535215636567 0.0122464784363433
98 22 40 0.3963987386016798 0.0036012613983202324
98 29 112 0.39027229676359493 0.009727703236405094
98 32 139 0.39327189513017097 0.006728104869829055
98 36 131 0.3973069607427414 0.0026930392572586115
98 49 78 0.39318973186937994 0.0068102681306200785
98 50 82 0.3940785581705789 0.005921441829421115
98 54 73 0.3967879567316434 0.0032120432683566125
98 252 374 0.3904184905472784 0.009581509452721626
98 321 510 0.39889940039246785 0.0011005996075321711
99 1 119 0.3939222160106578 0.0060777839893422225
99 4 131 0.39286034615413634 0.0071396538458636805
99 7 27 0.39727815515385934 0.0027218448461406863
99 12 57 0.39402563685968983 0.0059743631403101904
99 13 47 0.39494771293519515 0.005052287064804872
99 15 112 0.39777076745421724 0.0022292325457827777
99 18 49 0.3877535215636567 0.0122464784363433
99 22 40 0.3963987386016798 0.0036012613983202324
99 28 121 0.3995523109367135 4.4768906328651603E-4
99 29 112 0.39027229676359493 0.009727703236405094
99 32 139 0.39327189513017097 0.006728104869829055
99 36 131 0.3973069607427414 0.0026930392572586115
99 49 78 0.39318973186937994 0.0068102681306200785
99 50 82 0.3940785581705789 0.005921441829421115
99 54 73 0.3967879567316434 0.0032120432683566125
99 71 85 0.3976590594622184 0.0023409405377816106
99 203 207 0.39146828399413075 0.008531716005869272
99 266 355 0.39171983011531375 0.008280169884686273
100 1 119 0.3939222160106578 0.0060777839893422225
100 4 131 0.39286034615413634 0.0071396538458636805
100 7 27 0.39727815515385934 0.0027218448461406863
100 12 57 0.39402563685968983 0.0059743631403101904
100 13 47 0.39494771293519515 0.005052287064804872
100 15 112 0.39777076745421724 0.0022292325457827777
100 18 49 0.3877535215636567 0.0122464784363433
100 22 40 0.3963987386016798 0.0036012613983202324
100 28 121 0.3995523109367135 4.4768906328651603E-4
100 29 112 0.39027229676359493 0.009727703236405094
100 32 139 0.39327189513017097 0.006728104869829055
100 36 131 0.3973069607427414 0.0026930392572586115
100 49 78 0.39318973186937994 0.0068102681306200785
100 50 82 0.3940785581705789 0.005921441829421115
100 54 73 0.3967879567316434 0.0032120432683566125
100 71 85 0.3976590594622184 0.0023409405377816106
100 203 207 0.39146828399413075 0.008531716005869272
100 438 494 0.3934703602164982 0.006529639783501795
101 1 119 0.3939222160106578 0.0060777839893422225
101 4 131 0.39286034615413634 0.0071396538458636805
101 5 95 0.39517780789791096 0.004822192102089062
101 7 27 0.39727815515385934 0.0027218448461406863
101 13 47 0.39494771293519515 0.005052287064804872
101 15 85 0.3950045130592632 0.004995486940736815
101 15 112 0.39777076745421724 0.0022292325457827777
101 18 49 0.3877535215636567 0.0122464784363433
101 22 40 0.3963987386016798 0.0036012613983202324
101 28 121 0.3995523109367135 4.4768906328651603E-4
101 29 112 0.39027229676359493 0.009727703236405094
101 32 139 0.39327189513017097 0.006728104869829055
101 36 131 0.3973069607427414 0.0026930392572586115
101 49 78 0.39318973186937994 0.0068102681306200785
101 50 82 0.3940785581705789 0.005921441829421115
101 54 73 0.3967879567316434 0.0032120432683566125
101 57 80 0.39074060679550937 0.009259393204490651
101 203 207 0.39146828399413075 0.008531716005869272
101 438 494 0.3934703602164982 0.006529639783501795
102 1 119 0.3939222160106578 0.0060777839893422225
102 4 131 0.39286034615413634 0.0071396538458636805
102 5 95 0.39517780789791096 0.004822192102089062
102 7 27 0.39727815515385934 0.0027218448461406863
102 13 47 0.39494771293519515 0.005052287064804872
102 15 85 0.3950045130592632 0.004995486940736815
102 15 112 0.39777076745421724 0.0022292325457827777
102 18 49 0.3877535215636567 0.0122464784363433
102 22 40 0.3963987386016798 0.0036012613983202324
102 28 121 0.3995523109367135 4.4768906328651603E-4
102 29 112 0.39027229676359493 0.009727703236405094
102 32 139 0.39327189513017097 0.006728104869829055
102 36 131 0.3973069607427414 0.0026930392572586115
102 49 78 0.39318973186937994 0.0068102681306200785
102 50 82 0.3940785581705789 0.005921441829421115
102 54 73 0.3967879567316434 0.0032120432683566125
102 57 80 0.39074060679550937 0.009259393204490651
102 66 70 0.39817780627565336 0.0018221937243466657
102 361 400 0.39262820560352546 0.0073717943964745625
103 1 119 0.3939222160106578 0.0060777839893422225
103 4 131 0.39286034615413634 0.0071396538458636805
103 5 95 0.39517780789791096 0.004822192102089062
103 7 27 0.39727815515385934 0.0027218448461406863
103 13 47 0.39494771293519515 0.005052287064804872
103 15 85 0.3950045130592632 0.004995486940736815
103 15 112 0.39777076745421724 0.0022292325457827777
103 18 49 0.3877535215636567 0.0122464784363433
103 22 40 0.3963987386016798 0.0036012613983202324
103 28 121 0.3995523109367135 4.4768906328651603E-4
103 29 112 0.39027229676359493 0.009727703236405094
103 32 139 0.39327189513017097 0.006728104869829055
103 36 131 0.3973069607427414 0.0026930392572586115
103 49 78 0.39318973186937994 0.0068102681306200785
103 50 82 0.3940785581705789 0.005921441829421115
103 54 73 0.3967879567316434 0.0032120432683566125
103 57 80 0.39074060679550937 0.009259393204490651
103 61 117 0.39514665557239087 0.004853344427609152
103 66 70 0.39817780627565336 0.0018221937243466657
103 128 146 0.3963879900656401 0.00361200993435995
103 324 354 0.3915664626519353 0.008433537348064735
103 325 512 0.3953093067450887 0.004690693254911338
104 1 119 0.3939222160106578 0.0060777839893422225
104 4 131 0.39286034615413634 0.0071396538458636805
104 5 95 0.39517780789791096 0.004822192102089062
104 7 27 0.39727815515385934 0.0027218448461406863
104 13 47 0.39494771293519515 0.005052287064804872
104 15 85 0.3950045130592632 0.004995486940736815
104 15 112 0.39777076745421724 0.0022292325457827777
104 18 49 0.3877535215636567 0.0122464784363433
104 22 40 0.3963987386016798 0.0036012613983202324
104 28 121 0.3995523109367135 4.4768906328651603E-4
104 29 112 0.39027229676359493 0.009727703236405094
104 32 139 0.39327189513017097 0.006728104869829055
104 36 131 0.3973069607427414 0.0026930392572586115
104 49 78 0.39318973186937994 0.0068102681306200785
104 50 82 0.3940785581705789 0.005921441829421115
104 54 73 0.3967879567316434 0.0032120432683566125
104 57 80 0.39074060679550937 0.009259393204490651
104 66 70 0.39817780627565336 0.0018221937243466657
104 128 146 0.3963879900656401 0.00361200993435995
104 324 354 0.3915664626519353 0.008433537348064735
105 1 119 0.3939222160106578 0.0060777839893422225
105 4 131 0.39286034615413634 0.0071396538458636805
105 5 95 0.39517780789791096 0.004822192102089062
105 7 27 0.39727815515385934 0.0027218448461406863
105 13 47 0.39494771293519515 0.005052287064804872
105 15 85 0.3950045130592632 0.004995486940736815
105 15 112 0.39777076745421724 0.0022292325457827777
105 18 49 0.3877535215636567 0.0122464784363433
105 22 40 0.3963987386016798 0.0036012613983202324
105 28 121 0.3995523109367135 4.4768906328651603E-4
105 29 112 0.39027229676359493 0.009727703236405094
105 32 139 0.39327189513017097 0.006728104869829055
105 36 131 0.3973069607427414 0.0026930392572586115
105 49 78 0.39318973186937994 0.0068102681306200785
105 50 82 0.3940785581705789 0.005921441829421115
105 54 73 0.3967879567316434 0.0032120432683566125
105 57 80 0.39074060679550937 0.009259393204490651
105 66 70 0.39817780627565336 0.0018221937243466657
105 72 184 0.39660520552379264 0.0033947944762073856
105 128 146 0.3963879900656401 0.00361200993435995
105 648 734 0.39358639291501357 0.00641360708498645
105 785 911 0.39439052826695886 0.00560947173304116
106 1 119 0.3939222160106578 0.0060777839893422225
106 4 131 0.39286034615413634 0.0071396538458636805
106 5 95 0.39517780789791096 0.004822192102089062
106 7 27 0.39727815515385934 0.0027218448461406863
106 13 47 0.39494771293519515 0.005052287064804872
106 15 85 0.3950045130592632 0.004995486940736815
106 15 112 0.39777076745421724 0.0022292325457827777
106 18 49 0.3877535215636567 0.0122464784363433
106 22 40 0.3963987386016798 0.0036012613983202324
106 29 112 0.39027229676359493 0.009727703236405094
106 32 139 0.39327189513017097 0.006728104869829055
106 36 131 0.3973069607427414 0.0026930392572586115
106 49 78 0.39318973186937994 0.0068102681306200785
106 50 82 0.3940785581705789 0.005921441829421115
106 54 73 0.3967879567316434 0.0032120432683566125
106 57 80 0.39074060679550937 0.009259393204490651
106 66 70 0.39817780627565336 0.0018221937243466657
106 72 184 0.39660520552379264 0.0033947944762073856
106 128 146 0.3963879900656401 0.00361200993435995
106 691 721 0.3924408191101764 0.007559180889823602
107 1 119 0.3939222160106578 0.0060777839893422225
107 4 131 0.39286034615413634 0.0071396538458636805
107 5 95 0.39517780789791096 0.004822192102089062
107 7 27 0.39727815515385934 0.0027218448461406863
107 13 47 0.39494771293519515 0.005052287064804872
107 15 85 0.3950045130592632 0.004995486940736815
107 15 112 0.39777076745421724 0.0022292325457827777
107 18 49 0.3877535215636567 0.0122464784363433
107 22 40 0.3963987386016798 0.0036012613983202324
107 29 112 0.39027229676359493 0.009727703236405094
107 32 139 0.39327189513017097 0.006728104869829055
107 36 131 0.3973069607427414 0.0026930392572586115
107 49 78 0.39318973186937994 0.0068102681306200785
107 50 82 0.3940785581705789 0.005921441829421115
107 54 73 0.3967879567316434 0.0032120432683566125
107 66 70 0.39817780627565336 0.0018221937243466657
107 72 184 0.39660520552379264 0.0033947944762073856
107 128 146 0.3963879900656401 0.00361200993435995
107 909 973 0.3948990776005684 0.005100922399431607
108 1 119 0.3939222160106578 0.0060777839893422225
108 3 35 0.39777654805135365 0.002223451948646371
108 4 131 0.39286034615413634 0.0071396538458636805
108 5 95 0.39517780789791096 0.004822192102089062
108 7 27 0.39727815515385934 0.0027218448461406863
108 13 47 0.39494771293519515 0.005052287064804872
108 15 85 0.3950045130592632 0.004995486940736815
108 15 112 0.39777076745421724 0.0022292325457827777
108 16 35 0.3962164111242878 0.0037835888757122293
108 18 49 0.3877535215636567 0.0122464784363433
108 22 40 0.3963987386016798 0.0036012613983202324
108 29 112 0.39027229676359493 0.009727703236405094
108 32 139 0.39327189513017097 0.006728104869829055
108 36 131 0.3973069607427414 0.0026930392572586115
108 49 78 0.39318973186937994 0.0068102681306200785
108 50 82 0.3940785581705789 0.005921441829421115
108 54 73 0.3967879567316434 0.0032120432683566125
108 66 70 0.39817780627565336 0.0018221937243466657
108 85 118 0.39213614774468303 0.007863852255316994
108 128 146 0.3963879900656401 0.00361200993435995
108 805 853 0.39784784790874816 0.0021521520912518577
109 1 119 0.3939222160106578 0.0060777839893422225
109 3 35 0.39777654805135365 0.002223451948646371
109 4 131 0.39286034615413634 0.0071396538458636805
109 5 95 0.39517780789791096 0.004822192102089062
109 7 27 0.39727815515385934 0.0027218448461406863
109 13 47 0.39494771293519515 0.005052287064804872
