timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
60 15 48 0.3978423461214959 0.00215765387850414
60 16 77 0.39108605414687453 0.008913945853125493
60 22 83 0.3966438239869996 0.0033561760130004226
60 24 93 0.39630326095399765 0.003696739046002373
60 38 91 0.3961768041913297 0.003823195808670299
60 53 60 0.3959217513733724 0.004078248626627645
60 53 77 0.3881348182773434 0.011865181722656604
60 61 164 0.3902294178890001 0.009770582110999904
61 5 42 0.39467568950998505 0.005324310490014972
61 8 164 0.3906223986334566 0.00937760136654342
61 12 63 0.3916918173205069 0.008308182679493126
61 15 48 0.3978423461214959 0.00215765387850414
61 16 77 0.39108605414687453 0.008913945853125493
61 22 83 0.3966438239869996 0.0033561760130004226
61 24 93 0.39630326095399765 0.003696739046002373
61 38 91 0.3961768041913297 0.003823195808670299
61 53 60 0.3959217513733724 0.004078248626627645
61 53 77 0.3881348182773434 0.011865181722656604
61 61 164 0.3902294178890001 0.009770582110999904
62 5 42 0.39467568950998505 0.005324310490014972
62 8 164 0.3906223986334566 0.00937760136654342
62 12 63 0.3916918173205069 0.008308182679493126
62 15 48 0.3978423461214959 0.00215765387850414
62 16 77 0.39108605414687453 0.008913945853125493
62 22 83 0.3966438239869996 0.0033561760130004226
62 24 93 0.39630326095399765 0.003696739046002373
62 38 91 0.3961768041913297 0.003823195808670299
62 53 60 0.3959217513733724 0.004078248626627645
62 53 77 0.3881348182773434 0.011865181722656604
62 61 164 0.3902294178890001 0.009770582110999904
63 5 42 0.39467568950998505 0.005324310490014972
63 8 164 0.3906223986334566 0.00937760136654342
63 12 63 0.3916918173205069 0.008308182679493126
63 15 48 0.3978423461214959 0.00215765387850414
63 16 77 0.39108605414687453 0.008913945853125493
63 22 83 0.3966438239869996 0.0033561760130004226
63 24 93 0.39630326095399765 0.003696739046002373
63 38 91 0.3961768041913297 0.003823195808670299
63 50 65 0.39448536482547725 0.005514635174522775
63 53 60 0.3959217513733724 0.004078248626627645
63 53 77 0.3881348182773434 0.011865181722656604
63 61 164 0.3902294178890001 0.009770582110999904
64 5 42 0.39467568950998505 0.005324310490014972
64 8 164 0.3906223986334566 0.00937760136654342
64 9 13 0.39853450973928306 0.0014654902607169618
64 15 48 0.3978423461214959 0.00215765387850414
64 16 77 0.39108605414687453 0.008913945853125493
64 22 83 0.3966438239869996 0.0033561760130004226
64 24 93 0.39630326095399765 0.003696739046002373
64 38 91 0.3961768041913297 0.003823195808670299
64 40 108 0.38773976661476206 0.012260233385237962
64 50 65 0.39448536482547725 0.005514635174522775
64 53 60 0.3959217513733724 0.004078248626627645
64 53 77 0.3881348182773434 0.011865181722656604
64 61 164 0.3902294178890001 0.009770582110999904
64 83 108 0.39461153524194753 0.005388464758052491
64 578 602 0.39943846795449534 5.615320455046868E-4
65 5 42 0.39467568950998505 0.005324310490014972
65 8 164 0.3906223986334566 0.00937760136654342
65 9 13 0.39853450973928306 0.0014654902607169618
65 15 48 0.3978423461214959 0.00215765387850414
65 16 77 0.39108605414687453 0.008913945853125493
65 22 83 0.3966438239869996 0.0033561760130004226
65 24 93 0.39630326095399765 0.003696739046002373
65 38 91 0.3961768041913297 0.003823195808670299
65 40 108 0.38773976661476206 0.012260233385237962
65 50 65 0.39448536482547725 0.005514635174522775
65 53 60 0.3959217513733724 0.004078248626627645
65 53 77 0.3881348182773434 0.011865181722656604
65 61 164 0.3902294178890001 0.009770582110999904
65 83 108 0.39461153524194753 0.005388464758052491
66 5 42 0.39467568950998505 0.005324310490014972
66 8 164 0.3906223986334566 0.00937760136654342
66 9 13 0.39853450973928306 0.0014654902607169618
66 15 48 0.3978423461214959 0.00215765387850414
66 16 77 0.39108605414687453 0.008913945853125493
66 22 83 0.3966438239869996 0.0033561760130004226
66 24 93 0.39630326095399765 0.003696739046002373
66 38 91 0.3961768041913297 0.003823195808670299
66 40 108 0.38773976661476206 0.012260233385237962
66 50 65 0.39448536482547725 0.005514635174522775
66 53 60 0.3959217513733724 0.004078248626627645
66 53 77 0.3881348182773434 0.011865181722656604
66 61 164 0.3902294178890001 0.009770582110999904
66 83 108 0.39461153524194753 0.005388464758052491
66 464 546 0.39575537858501064 0.00424462141498938
